,date,SO2,NO2,CO
1295,2021-07-19,3.15,15.64,0.54
1296,2021-07-20,2.72,18.36,0.65
1297,2021-07-21,2.34,18.41,0.82
1298,2021-07-22,2.76,12.4,0.53
1299,2021-07-23,2.87,13.54,0.58
1300,2021-07-24,2.67,20.41,0.81
1301,2021-07-25,2.81,16.87,0.63
1302,2021-07-26,2.42,18.45,0.6
1303,2021-07-27,2.3,16.9,0.65
1304,2021-07-28,2.29,15.27,0.57
1305,2021-07-29,2.23,17.45,0.68
1306,2021-07-30,2.29,20.88,0.75
1307,2021-07-31,2.47,15.85,0.66
1308,2021-01-08,2.28,21.71,0.97
1309,2021-02-08,2.34,27.08,1.29
1310,2021-03-08,2.33,17.72,0.64
1311,2021-04-08,2.35,20.08,0.65
1312,2021-05-08,1.71,21.72,0.78
1313,2021-06-08,1.99,23.5,0.81
1314,2021-07-08,1.74,25.48,0.92
1315,2021-08-08,1.97,24.26,0.93
1316,2021-09-08,2.56,30.14,1.15
1317,2021-10-08,3.92,30.36,1.02
1318,2021-11-08,3.83,26.22,0.8
1319,2021-12-08,4.35,26.64,0.84
1320,2021-08-13,3.82,19.16,0.63
1321,2021-08-14,4.32,19.58,0.58
1322,2021-08-15,3.43,23.43,0.5
1323,2021-08-16,5.08,27.59,0.91
1324,2021-08-17,4.78,27.1,1.16
1325,2021-08-18,4.15,33.41,1.23
1326,2021-08-19,4.34,47.63,1.61
1327,2021-08-20,4.43,29.94,1.2
1328,2021-08-21,4.32,22.81,1.01
1329,2021-08-22,4.07,24.22,1.07
1330,2021-08-23,3.67,35.66,1.31
1331,2021-08-24,3.81,25.92,1.28
1332,2021-08-25,3.62,38.96,0.92
1333,2021-08-26,2.83,20.15,0.49
1334,2021-08-27,2.85,15.33,0.56
1335,2021-08-28,2.22,16.56,0.57
1336,2021-08-29,1.98,15.62,0.64
1337,2021-08-30,2.44,9.34,0.5
1338,2021-08-31,2.31,11.34,0.59
1339,2021-01-09,2.37,14.26,0.74
1340,2021-02-09,2.54,17.18,0.8
1341,2021-03-09,2.68,13.4,0.6
1342,2021-04-09,2.61,19.24,0.87
1343,2021-05-09,2.53,20.94,1.14
1344,2021-06-09,2.53,22.31,0.87
1345,2021-07-09,2.15,13.82,0.71
1346,2021-08-09,2.56,12.43,0.58
1347,2021-09-09,2.28,13.6,0.73
1348,2021-10-09,2.85,11.19,0.6
1349,2021-11-09,2.65,10.63,0.57
1350,2021-12-09,2.62,12.54,0.97
1351,2021-09-13,2.17,13.2,0.97
1352,2021-09-14,2.15,12.3,0.77
1353,2021-09-15,2.28,11.28,0.7
1354,2021-09-16,2.34,13.81,0.72
1355,2021-09-17,2.37,10.72,0.65
1356,2021-09-18,2.4,11.83,0.74
1357,2021-09-19,1.9,10.67,0.61
1358,2021-09-20,2.61,13.02,0.72
1359,2021-09-21,2.32,12.43,0.63
1360,2021-09-22,2.5,12.07,0.64
1361,2021-09-23,2.46,7.07,0.55
1362,2021-09-24,2.11,13.03,0.79
1363,2021-09-25,2.46,14.34,0.78
1364,2021-09-26,2.52,9.8,0.68
1365,2021-09-27,2.64,15.17,0.92
1366,2021-09-28,2.28,12.57,0.82
1367,2021-09-29,2.38,9.85,0.71
1368,2021-09-30,2.38,12.1,0.81
1369,2021-01-10,2.19,20.75,1.14
1370,2021-02-10,2.04,11.58,0.83
1371,2021-03-10,1.91,7.43,0.68
1372,2021-04-10,2.41,12.34,1.03
1373,2021-05-10,2.2,13.23,0.78
1374,2021-06-10,1.96,10.58,0.75
1375,2021-07-10,1.96,15.96,0.88
1376,2021-08-10,2.34,22.41,1.39
1377,2021-09-10,1.65,23.5,1.43
1378,2021-10-10,1.71,21.58,1.32
1379,2021-11-10,1.62,24.5,1.57
1380,2021-12-10,1.17,23.92,0.99
1381,2021-10-13,1.44,19.19,0.82
1382,2021-10-14,1.47,24.91,0.96
1383,2021-10-15,1.51,26.74,1.17
1384,2021-10-16,1.39,40.43,1.89
1385,2021-10-17,0.94,20.43,0.99
1386,2021-10-18,1.25,9.47,0.71
1387,2021-10-19,1.52,14.65,0.8
1388,2021-10-20,1.9,26.23,1.36
1389,2021-10-21,3.49,28.06,1.38
1390,2021-10-22,3.88,26.13,1.23
1391,2021-10-23,4.25,28.22,1.1
1392,2021-10-24,3.47,20.38,0.83
1393,2021-10-25,3.59,21.69,1.22
1394,2021-10-26,3.55,24.95,1.5
1395,2021-10-27,3.56,30.32,1.34
1396,2021-10-28,4.99,34.09,1.79
1397,2021-10-29,6.13,39.64,1.73
1398,2021-10-30,4.03,38.57,1.34
1399,2021-10-31,4.46,37.04,1.4
1400,2021-01-11,4.65,44.65,1.55
1401,2021-02-11,4.32,41.93,1.27
1402,2021-03-11,3.98,51.05,1.63
1403,2021-04-11,3.09,40.76,2.21
1404,2021-05-11,3.65,36.46,2.07
1405,2021-06-11,3.58,43.16,1.87
1406,2021-07-11,3.84,42.05,1.93
1407,2021-08-11,3.94,48.34,1.88
1408,2021-09-11,4.65,46.61,2.1
1409,2021-10-11,5.17,52.01,1.74
1410,2021-11-11,4.03,48.82,2.31
1411,2021-12-11,3.23,46.38,2.25
1412,2021-11-13,4.04,47.12,2.13
1413,2021-11-14,5.24,45.02,1.67
1414,2021-11-15,5.42,50.04,2.07
1415,2021-11-16,4.63,46.8,1.92
1416,2021-11-17,4.07,48.83,2.03
1417,2021-11-18,4.2,51.08,1.81
1418,2021-11-19,5.47,50.01,2.28
1419,2021-11-20,4.86,45.42,1.78
1420,2021-11-21,3.26,42.02,1.63
1421,2021-11-22,3.19,32.89,1.1
1422,2021-11-23,3.73,34.4,1.28
1423,2021-11-24,4.26,60.52,2.24
1424,2021-11-25,4.41,52.51,1.66
1425,2021-11-26,4.24,60.57,2.84
1426,2021-11-27,2.98,50.29,2.37
1427,2021-11-28,3.79,47.71,2.33
1428,2021-11-29,3.26,40.48,2.31
1429,2021-11-30,3.35,34.37,1.78
1430,2021-01-12,2.41,42.19,2.25
1431,2021-02-12,1.56,31.1,1.7
1432,2021-03-12,2.4,28.83,1.85
1433,2021-04-12,4.0,31.24,1.96
1434,2021-05-12,5.38,46.67,2.77
1435,2021-06-12,4.15,34.56,1.73
1436,2021-07-12,3.05,27.32,1.25
1437,2021-08-12,3.28,29.97,1.58
1438,2021-09-12,3.26,34.03,1.71
1439,2021-10-12,2.88,31.81,1.57
1440,2021-11-12,3.0,32.48,1.68
1441,2021-12-12,3.69,36.73,1.62
1442,2021-12-13,3.41,42.71,2.42
1443,2021-12-14,3.31,40.17,2.6
1444,2021-12-15,2.56,34.37,2.02
1445,2021-12-16,2.7,37.41,1.61
1446,2021-12-17,3.09,24.41,1.15
1447,2021-12-18,1.49,25.4,1.25
1448,2021-12-19,1.84,31.18,1.3
1449,2021-12-20,3.87,33.25,1.27
1450,2021-12-21,4.89,40.39,2.48
1451,2021-12-22,4.78,45.88,2.21
1452,2021-12-23,3.17,50.33,2.34
1453,2021-12-24,2.16,42.35,1.95
1454,2021-12-25,2.72,45.33,2.58
1455,2021-12-26,2.01,41.3,2.28
1456,2021-12-27,2.92,31.72,1.37
1457,2021-12-28,3.15,40.82,1.67
1458,2021-12-29,2.29,29.62,1.92
1459,2021-12-30,4.34,35.29,2.02
1460,2021-12-31,2.58,35.77,2.27
1461,2022-01-01,3.05,36.79,1.96
1462,2022-02-01,2.22,37.32,1.98
1463,2022-03-01,2.37,39.36,1.82
1464,2022-04-01,3.35,40.94,1.93
1465,2022-05-01,1.83,39.73,2.46
1466,2022-06-01,1.23,25.1,1.2
1467,2022-07-01,1.64,17.82,0.92
1468,2022-08-01,1.33,17.32,0.74
1469,2022-09-01,1.35,14.52,0.914
1470,2022-10-01,1.92,22.62,2.0
1471,2022-11-01,1.74,20.32,0.98
1472,2022-12-01,2.33,22.82,1.49
1473,2022-01-13,2.39,34.26,1.89
1474,2022-01-14,1.98,25.44,1.91
1475,2022-01-15,1.0,16.54,0.87
1476,2022-01-16,1.24,19.52,1.1
1477,2022-01-17,1.54,25.49,1.22
1478,2022-01-18,0.83,19.16,1.11
1479,2022-01-19,1.25,24.03,1.57
1480,2022-01-20,1.53,27.2,1.77
1481,2022-01-21,1.74,31.53,1.74
1482,2022-01-22,1.53,18.03,1.01
1483,2022-01-23,1.83,18.32,1.22
1484,2022-01-24,2.47,23.43,1.86
1485,2022-01-25,2.06,18.4,1.6
1486,2022-01-26,1.61,18.85,1.37
1487,2022-01-27,2.12,24.41,1.08
1488,2022-01-28,2.49,27.21,1.25
1489,2022-01-29,3.1,31.59,1.61
1490,2022-01-30,3.46,28.25,1.18
1491,2022-01-31,3.29,34.88,1.71
1492,2022-01-02,1.68,29.27,1.63
1493,2022-02-02,3.08,21.54,1.09
1494,2022-03-02,2.71,16.3,1.04
1495,2022-04-02,2.69,16.84,1.27
1496,2022-05-02,3.03,25.38,1.73
1497,2022-06-02,3.52,35.79,2.17
1498,2022-07-02,3.18,40.69,1.35
1499,2022-08-02,3.95,40.41,1.72
1500,2022-09-02,3.38,29.55,1.24
1501,2022-10-02,2.74,25.86,1.15
1502,2022-11-02,3.04,28.03,1.0
1503,2022-12-02,3.4,30.88,1.46
1504,2022-02-13,3.48,36.99,1.68
1505,2022-02-14,3.2,40.77,1.47
1506,2022-02-15,3.47,40.22,1.45
1507,2022-02-16,4.18,38.82,1.89
1508,2022-02-17,4.46,35.02,1.26
1509,2022-02-18,3.49,33.36,1.52
1510,2022-02-19,3.68,28.13,0.92
1511,2022-02-20,2.61,26.67,0.97
1512,2022-02-21,3.81,30.99,1.22
1513,2022-02-22,4.2,27.53,0.83
1514,2022-02-23,3.04,25.05,1.31
1515,2022-02-24,3.51,40.11,1.97
1516,2022-02-25,3.05,31.32,1.08
1517,2022-02-26,2.57,19.93,0.67
1518,2022-02-27,3.07,22.45,0.73
1519,2022-02-28,2.81,25.16,0.89
1520,2022-01-03,3.56,28.06,1.23
1521,2022-02-03,3.95,32.2,1.59
1522,2022-03-03,3.69,30.74,1.21
1523,2022-04-03,3.28,18.69,0.84
1524,2022-05-03,3.27,21.87,0.88
1525,2022-06-03,4.08,31.95,1.38
1526,2022-07-03,4.32,34.28,1.69
1527,2022-08-03,4.52,31.54,0.85
1528,2022-09-03,3.98,28.45,1.04
1529,2022-10-03,4.41,28.0,0.95
1530,2022-11-03,4.83,29.12,0.99
1531,2022-12-03,5.3,30.61,1.18
1532,2022-03-13,5.79,37.73,1.42
1533,2022-03-14,7.2,36.92,1.48
1534,2022-03-15,4.58,32.57,1.16
1535,2022-03-16,4.49,26.85,1.09
1536,2022-03-17,8.51,40.11,1.51
1537,2022-03-18,3.75,28.89,1.16
1538,2022-03-19,3.85,34.18,1.24
1539,2022-03-20,5.0,41.99,1.42
1540,2022-03-21,7.58,29.33,1.19
1541,2022-03-22,5.57,20.21,0.94
1542,2022-03-23,5.94,35.29,1.25
1543,2022-03-24,5.17,37.52,1.43
1544,2022-03-25,4.8,28.58,1.0
1545,2022-03-26,6.34,27.68,0.92
1546,2022-03-27,6.07,30.14,1.31
1547,2022-03-28,5.81,50.73,1.86
1548,2022-03-29,8.59,36.15,1.2
1549,2022-03-30,9.0,37.38,0.96
1550,2022-03-31,9.56,26.11,0.93
1551,2022-01-04,10.88,28.127999999999997,0.62
1552,2022-02-04,9.58,74.71,1.91
1553,2022-03-04,10.16,43.02,0.97
1554,2022-04-04,9.85,41.24,1.19
1555,2022-05-04,9.41,41.38,1.09
1556,2022-06-04,10.47,43.32,1.18
1557,2022-07-04,11.64,43.98,1.19
1558,2022-08-04,12.31,47.3,0.94
1559,2022-09-04,10.33,42.23,1.36
1560,2022-10-04,11.83,38.16,0.97
1561,2022-11-04,9.13,29.9,1.26
1562,2022-12-04,4.29,59.53,0.59
1563,2022-04-13,4.0,35.29,0.66
1564,2022-04-14,4.13,13.45,0.49
1565,2022-04-15,5.44,9.85,0.61
1566,2022-04-16,7.51,37.89,0.74
1567,2022-04-17,7.54,55.09,0.73
1568,2022-04-18,7.41,55.68,1.2
1569,2022-04-19,7.46,37.43,0.67
1570,2022-04-20,9.9,30.75,0.6
1571,2022-04-21,4.58,32.24,0.6
1572,2022-04-22,3.89,29.48,0.6
1573,2022-04-23,9.96,31.76,0.8
1574,2022-04-24,9.23,25.63,0.51
1575,2022-04-25,6.86,22.3,0.5
1576,2022-04-26,4.69,36.1,1.53
1577,2022-04-27,7.78,44.38,1.58
1578,2022-04-28,8.45,44.65,1.13
1579,2022-04-29,9.1,30.23,1.2
1580,2022-04-30,11.34,33.59,1.61
1581,2022-01-05,5.8,25.95,1.41
1582,2022-02-05,4.89,20.3,1.56
1583,2022-03-05,5.66,20.35,1.66
1584,2022-04-05,5.36,23.12,1.54
1585,2022-05-05,5.48,33.92,1.82
1586,2022-06-05,7.31,42.17,1.83
1587,2022-07-05,6.07,43.44,1.95
1588,2022-08-05,5.84,28.04,1.52
1589,2022-09-05,4.81,21.0,1.59
1590,2022-10-05,4.25,17.47,1.56
1591,2022-11-05,4.84,22.79,1.64
1592,2022-12-05,5.61,22.98,1.65
1593,2022-05-13,5.08,26.56,1.77
1594,2022-05-14,6.01,42.9,1.87
1595,2022-05-15,9.564,37.54,1.65
1596,2022-05-16,13.38,19.9,1.31
1597,2022-05-17,6.537999999999999,23.47,1.47
1598,2022-05-18,5.304,25.1,1.56
1599,2022-05-19,8.802,34.47,1.77
1600,2022-05-20,14.360000000000003,26.66,1.49
1601,2022-05-21,23.23,19.73,1.28
1602,2022-05-22,4.67,23.04,1.49
1603,2022-05-23,18.46,12.85,1.37
1604,2022-05-24,15.43,17.91,1.51
1605,2022-05-25,8.61,28.19,1.78
1606,2022-05-26,9.8,31.0,1.22
1607,2022-05-27,29.84,22.44,0.42
1608,2022-05-28,23.94,22.09,0.75
1609,2022-05-29,9.15,15.09,0.52
1610,2022-05-30,5.22,21.55,0.64
1611,2022-05-31,7.453999999999999,34.09,1.32
1612,2022-01-06,7.258,31.19,0.81
1613,2022-02-06,13.53,25.34,0.93
1614,2022-03-06,7.26,33.23,0.72
1615,2022-04-06,5.76,36.24,0.93
1616,2022-05-06,3.09,22.07,0.62
1617,2022-06-06,6.35,28.41,0.75
1618,2022-07-06,7.29,24.39,0.5
1619,2022-08-06,8.06,21.41,0.54
1620,2022-09-06,6.29,24.31,0.7
1621,2022-10-06,5.77,22.48,0.55
1622,2022-11-06,7.01,18.11,0.46
1623,2022-12-06,7.64,20.9,0.78
1624,2022-06-13,5.26,18.04,0.57
1625,2022-06-14,6.26,13.23,0.49
1626,2022-06-15,5.04,13.1,0.45
1627,2022-06-16,4.63,14.51,0.47
1628,2022-06-17,3.97,15.28,0.56
1629,2022-06-18,3.98,15.45,0.54
1630,2022-06-19,3.51,16.53,0.49
1631,2022-06-20,4.89,21.7,0.59
1632,2022-06-21,4.38,26.65,0.58
1633,2022-06-22,5.97,18.46,0.5
1634,2022-06-23,3.66,19.66,0.94
1635,2022-06-24,6.81,26.02,1.05
1636,2022-06-25,6.97,36.19,0.62
1637,2022-06-26,3.65,20.19,0.56
1638,2022-06-27,3.94,13.39,0.59
1639,2022-06-28,4.08,14.52,0.65
1640,2022-06-29,3.65,15.04,0.59
1641,2022-06-30,3.38,20.12,0.68
1642,2022-01-07,4.2,17.9,0.82
1643,2022-02-07,3.83,15.16,0.7
1644,2022-03-07,3.26,17.07,0.62
1645,2022-04-07,2.4,25.87,0.84
1646,2022-05-07,3.04,18.0,0.8
1647,2022-06-07,2.58,14.49,0.74
1648,2022-07-07,2.18,13.77,0.65
1649,2022-08-07,2.74,15.84,0.73
1650,2022-09-07,2.35,14.65,0.63
1651,2022-10-07,3.93,12.03,0.65
1652,2022-11-07,3.32,20.52,0.81
1653,2022-12-07,2.85,21.99,0.91
1654,2022-07-13,2.74,17.06,0.77
1655,2022-07-14,2.7,14.46,0.74
1656,2022-07-15,2.65,10.94,0.63
1657,2022-07-16,3.0,17.19,0.72
1658,2022-07-17,3.4,13.25,0.63
1659,2022-07-18,3.19,15.22,0.76
1660,2022-07-19,3.0,22.98,0.94
1661,2022-07-20,3.83,15.82,0.83
1662,2022-07-21,2.5,21.16,0.76
1663,2022-07-22,2.41,23.39,0.89
1664,2022-07-23,2.7,12.55,0.68
1665,2022-07-24,3.04,12.0,0.74
1666,2022-07-25,2.22,10.03,0.72
1667,2022-07-26,2.52,11.53,0.73
1668,2022-07-27,2.58,13.21,0.75
1669,2022-07-28,1.54,12.51,0.71
1670,2022-07-29,2.58,11.53,0.86
1671,2022-07-30,2.7,13.1,0.79
1672,2022-07-31,1.73,12.9,0.74
1673,2022-01-08,2.57,13.58,0.78
1674,2022-02-08,1.64,16.7,0.9
1675,2022-03-08,2.46,19.69,0.89
1676,2022-04-08,3.53,22.61,0.99
1677,2022-05-08,2.83,19.73,1.09
1678,2022-06-08,2.45,21.72,1.04
1679,2022-07-08,2.69,19.36,0.92
1680,2022-08-08,2.72,21.6,1.07
1681,2022-09-08,2.6,21.62,0.99
1682,2022-10-08,1.71,21.36,0.73
1683,2022-11-08,3.07,14.54,0.61
1684,2022-12-08,2.88,17.22,0.65
1685,2022-08-13,3.66,15.74,0.74
1686,2022-08-14,2.71,19.17,0.74
1687,2022-08-15,1.84,15.26,0.71
1688,2022-08-16,2.33,10.48,0.54
1689,2022-08-17,2.79,12.91,0.65
1690,2022-08-18,2.51,18.79,0.79
1691,2022-08-19,1.37,10.79,0.61
1692,2022-08-20,1.79,21.18,0.96
1693,2022-08-21,1.78,13.53,0.74
1694,2022-08-22,1.86,16.44,0.77
1695,2022-08-23,2.09,8.71,0.53
