,date,SO2,NO2
1585,2022-05-05,17.4,20.75
1586,2022-06-05,20.09,21.1
1587,2022-07-05,22.37,21.19
1588,2022-08-05,23.14,21.31
1589,2022-09-05,12.14,29.4
1590,2022-10-05,12.91,52.03
1591,2022-11-05,19.09,54.9
1592,2022-12-05,17.5,50.09
1593,2022-05-13,19.41,48.61
1594,2022-05-14,21.84,57.19
1595,2022-05-15,22.62,50.95
1596,2022-05-16,20.91,53.77
1597,2022-05-17,18.11,46.98
1598,2022-05-18,17.93,49.22
1599,2022-05-19,19.19,49.4
1600,2022-05-20,16.0,43.44
1601,2022-05-21,13.61,48.55
1602,2022-05-22,15.9,47.11
1603,2022-05-23,8.61,44.06
1604,2022-05-24,8.02,40.5
1605,2022-05-25,11.0,45.95
1606,2022-05-26,11.0,45.52
1607,2022-05-27,7.83,43.56
1608,2022-05-28,5.94,44.67
1609,2022-05-29,7.44,44.61
1610,2022-05-30,6.31,44.15
1611,2022-05-31,8.54,45.37
1612,2022-01-06,9.84,51.39
1613,2022-02-06,6.91,36.64
1614,2022-03-06,0.87,21.34
1615,2022-04-06,4.1,28.57
1616,2022-05-06,15.02,23.18
1617,2022-06-06,15.52,23.9
1618,2022-07-06,16.38,33.32
1619,2022-08-06,11.95,62.1
1620,2022-09-06,10.66,54.55
1621,2022-10-06,12.34,49.25
1622,2022-11-06,10.42,48.05
1623,2022-12-06,9.98,46.93
1624,2022-06-13,10.94,52.76
1625,2022-06-14,16.07,57.55
1626,2022-06-15,6.82,47.15
1627,2022-06-16,6.77,49.22
1628,2022-06-17,6.92,51.16
1629,2022-06-18,3.95,53.09
1630,2022-06-19,6.51,53.58
1631,2022-06-20,7.63,52.94
1632,2022-06-21,4.12,59.92
1633,2022-06-22,3.01,58.7
1634,2022-06-23,7.37,65.14
1635,2022-06-24,7.86,58.87
1636,2022-06-25,12.08,58.87
1637,2022-06-26,9.32,54.88
1638,2022-06-27,8.41,51.44
1639,2022-06-28,11.84,51.49
1640,2022-06-29,6.81,49.46
1641,2022-06-30,7.2,47.35
1642,2022-01-07,3.98,44.59
1643,2022-02-07,5.94,47.91
1644,2022-03-07,3.52,44.64
1645,2022-04-07,7.13,44.74
1646,2022-05-07,4.44,46.66
1647,2022-06-07,3.45,49.84
1648,2022-07-07,4.29,45.74
1649,2022-08-07,5.33,45.07
1650,2022-09-07,7.39,28.38
1651,2022-10-07,12.2,17.69
1652,2022-11-07,10.66,14.64
1653,2022-12-07,10.55,32.36
1654,2022-07-13,10.29,57.48
1655,2022-07-14,8.57,53.31
1656,2022-07-15,9.1,48.94
1657,2022-07-16,9.1,52.64
1658,2022-07-17,8.92,46.79
1659,2022-07-18,13.6,51.1
1660,2022-07-19,9.87,49.83
1661,2022-07-20,8.55,44.89
1662,2022-07-21,9.1,65.09
1663,2022-07-22,7.88,60.03
1664,2022-07-23,9.71,54.08
1665,2022-07-24,7.4,45.6
1666,2022-07-25,8.18,50.02
1667,2022-07-26,9.82,44.92
1668,2022-07-27,8.41,45.05
1669,2022-07-28,8.2,42.75
1670,2022-07-29,9.29,40.57
1671,2022-07-30,8.17,42.83
1672,2022-07-31,11.28,41.66
1673,2022-01-08,10.52,35.79
1674,2022-02-08,15.31,40.13
1675,2022-03-08,13.48,45.33
1676,2022-04-08,15.34,44.26
1677,2022-05-08,12.14,39.98
1678,2022-06-08,12.88,44.220000000000006
1679,2022-07-08,16.66,17.396
1680,2022-08-08,16.98,60.57
1681,2022-09-08,10.56,46.82
1682,2022-10-08,8.46,42.75
1683,2022-11-08,15.0,22.92
1684,2022-12-08,13.13,42.65
1685,2022-08-13,14.37,53.81
1686,2022-08-14,17.85,40.05
1687,2022-08-15,13.58,40.18
1688,2022-08-16,14.11,44.53
1689,2022-08-17,16.66,38.59
1690,2022-08-18,18.45,46.98
1691,2022-08-19,13.83,47.57
1692,2022-08-20,5.11,46.25
1693,2022-08-21,11.31,42.54
